85.935,100.89,138.51,103.22,55.73,128.89,118.9,130.52,55.309,124.1,82.084,100.97,138.07,106.36,50.026,138.13,136.43,54.267,127.51,75.322,86.791,80.733,145.23,51.978,137.42,136.24,61.125,131.36,80.985,76.838,96.675,131.59,145.25,89.185,60.61,141.32,127.32,145.76,54.582,142.03,90.278,135.45,53.959,143.59,93.537,72.856,92.887,145.72,87.803,60.877,139.1,132.41,142.56,54.012,141.6
62.823,86.884,133.5,75.914,31.229,134.1,121.18,130.71,33.853,122.94,74.647,93.893,144,88.938,37.183,136.48,131.21,52.81,131.62,78.43,94.559,82.785,127.49,38.595,123.07,117.54,49.982,117.11,80.165,81.093,100.98,119.39,135.12,96.516,38.857,142.77,120.48,132.86,54.84,123.75,90.293,110.24,57.647,113.76,90.33,78.863,94.734,140.39,91.288,40.142,136.63,123.1,135.47,36.329,133.83
145.67,147.01,88.928,135.13,113.13,96.248,85.008,90.706,141.43,91.499,157.04,146.86,103.19,153.28,112.15,97.596,94.688,135.96,87.63,157.81,152.63,155.57,98.678,117.39,91.017,93.143,124.62,96.505,132.01,147.51,142.82,97.421,112.94,143.72,91.669,112.96,95.208,106.19,136.48,88.713,134.81,99.641,142.58,85.103,139.52,150.76,140.18,118.78,150.85,91.704,113.3,94.797,107.36,104.69,102.28
148.79,156.87,116.66,150.54,102.06,113.69,90.019,104.83,125.53,113.02,164.29,160.53,122.58,160.65,108.79,117.01,112.92,142.38,106.53,168.79,169.03,161.78,106.8,135.29,107.56,95.289,148.38,96.153,147.2,163.67,155.7,102.1,109.33,154.22,116.28,103.43,95.703,110.96,154.93,104.22,150.29,107.15,159.44,100.34,151.59,166.4,157.84,112.34,161.02,112.33,119.64,104.35,109.44,118.48,106.52
59.583,78.96,124.62,59.588,45.023,120.41,120.04,132.35,51.142,127.89,47.932,78.843,131.18,65.412,41.794,122.83,131.86,36.457,134.31,50.132,78.038,61.812,131.38,44.762,128.16,137.98,46.745,130.48,74.673,53.371,77.676,124.41,128.8,61.833,54.166,124.63,126.2,138.51,38.434,131.54,81.907,134.6,41.879,136.06,84.158,54.878,78,131.66,67.13,54.611,135.2,127.41,128.49,53.418,134.25
89.646,98.479,134.97,105.34,53.352,131.43,125.32,137.29,60.23,131.88,101.68,108.26,153.56,115.03,49.214,139.68,131.15,63.287,135.76,75.54,96.773,88.669,140.82,54.484,139.04,133.43,65.247,132.78,84.953,77.197,94.944,132.03,149.27,96.907,59.908,140.92,132.99,151.52,61.739,141.68,98.668,143.27,66.057,137.1,98.974,65.413,99.388,149.74,83.589,60.267,149.09,137.44,140.66,54.312,149.16
133.69,131.92,103.36,134.03,78.189,100.46,93.461,90.022,105.22,90.13,138.87,142.79,96.723,130.73,83.174,104.56,92.492,122.62,89.338,141.4,142.9,138.63,86.993,110.16,86.457,82.806,124.69,78.468,129.81,134.42,141.57,88.479,102.51,141.18,94.135,105.12,89.944,91.5,122.87,95.775,121.84,83.032,130.23,87.719,134.11,136.83,143.09,100.7,138.78,86.61,105.13,96.895,97.699,86.038,100.48
85.872,103.13,149.55,106.54,60.952,146.61,132.36,155.64,76.551,152.85,108.48,122.76,162.63,118.84,76.408,155.67,158.09,70.483,151.45,92.964,104.28,97.236,151,63.563,150.39,155.22,68.075,156.48,99.38,91.668,108.11,145.21,162.13,97.126,77.308,154.46,145.26,171.87,74.972,158.42,107.07,158.44,74.042,151.01,106.48,79.075,109.44,162.56,94.188,78.628,154.09,139.75,155.21,66.158,157.75
109.5,116.86,107.8,125.5,55.455,105.88,95.02,92.376,76.633,89.92,114.35,119.01,98.891,121.34,52.473,107.16,91.3,83.705,95.998,132.05,135.27,132.49,81.018,99.61,79.158,69.673,116.07,70.29,118.54,133.05,127.92,75.082,89.853,132.38,71.808,92.439,81.846,92.019,111.34,79.689,120.6,73.795,118.28,82.873,125.32,133.38,134.59,93.209,132.72,77.911,101.84,89.118,97.736,71.621,96.37
144.38,139.87,96.09,145.22,86.108,103.41,95.66,90.11,112.85,95.204,155.45,143.08,121.35,150.59,88.942,101.61,108.33,112.28,99.555,145.02,144.12,148.8,92.087,114.51,92.951,97.419,138.48,90.633,137.18,138.03,143.68,105.43,114.84,154.64,94.711,100.25,98.891,108.97,122.73,103.25,128.5,98.035,148.93,93.604,135.73,142.52,136.95,115.95,143.55,86.363,116.92,99.883,108.23,97.5,113.46
119.57,115.41,77.734,119.44,59.018,83.371,80.879,75.056,90.067,68.479,115.92,120.79,96.285,114.18,50.14,90.91,78.088,73.364,77.949,117.39,116.33,119.92,68.432,84.502,68.977,71.573,102.58,65.392,104.51,123.64,120.13,82.514,80.616,120.45,71.265,80.858,78.639,69.77,104.06,69.102,112.42,67.234,115.76,74.04,121.34,117.15,124.07,82.93,120.76,66.757,90.774,84.157,89.959,74.839,87.969
108.68,104.11,115.03,114.71,46.577,118.42,99.505,103.88,70.33,109.46,100.99,121.46,122.54,121.9,47.273,126.01,114.89,70.146,116.54,107.26,107.76,109.95,114.86,47.454,116.63,103.55,72.983,104.12,88.128,97.635,109.95,114.25,123.02,106.62,46.149,132.4,112.55,120.4,61.942,121.22,88.848,113.64,70.814,115.18,88.561,92.531,113.67,135.71,115.61,53.321,132.2,119.34,132.33,53.791,130.34
131.07,116.97,89.991,134.63,75.983,86.733,84.898,88.676,99.903,84.545,136.03,133.07,95.548,137.05,73.481,89.773,85.627,107.73,85.023,139.25,138.05,142.58,75.378,104.94,74.141,77.473,130.63,65.201,126.04,138.57,129.44,81.686,92.929,137,91.58,84.741,75.708,80.846,130.98,78.295,134.15,78.37,137.36,69.089,133.43,134.68,134.24,92.519,135.87,88.602,90.536,79.935,84.494,97.536,84.176
100.06,101.56,104.35,106.34,39.776,109.12,102.58,92.712,77,93.909,102.46,100.2,116.13,119.06,55.674,104.66,110.7,61.981,107.8,92.499,99.514,99.483,107.08,53.02,109.48,96.425,68.108,94.068,76.157,95.86,82.212,121.55,126.91,106.58,46.876,110.24,110.09,115.41,59.602,108.36,74.577,103.96,79.419,94.596,91.41,90.28,101.01,118.96,106.34,45.939,121.55,104.37,114.4,44.377,126.29
117.93,113.12,122.45,127.5,57.489,113.06,101.39,113.92,71.955,114.16,119.71,116.44,123.6,120.96,49.76,117.62,108.72,75.864,114.12,136.53,125.15,139.93,107.42,85.92,96.369,94.398,112.94,82.303,118.96,127.3,131.01,96.004,108.03,135.94,72.746,107.84,94.225,101.57,115.7,102.23,115.53,90.32,119.63,88.964,121.29,128.56,134.94,121.78,140.64,69.435,120.29,105.13,117.75,76.178,113.23
116.16,122.88,78.107,111.79,57.028,75.977,75.369,64.122,86.143,64.921,123.03,114.98,66.616,122.7,70.289,78.374,72.775,95.808,71.2,109.41,116.66,117.01,79.596,61.292,80.344,68.672,86.111,68.076,95.323,112.09,110.63,88.039,88.883,116.55,46.35,99.014,91.83,77.338,76.931,76.58,89.671,65.872,95.334,68.75,108.42,111.39,109.62,98.529,120.55,49.344,105.34,95.285,89.032,58.025,95.668
123.59,124.98,70.779,114.25,57.497,77.573,72.476,59.211,86.286,64.851,122.46,120.57,75.991,116.65,52.562,67.365,57.661,81.222,69.262,113.07,115.1,125.9,69.799,67.602,64.16,57.521,85.837,60.944,99.584,113.43,110.95,91.295,87.122,115.57,46.379,91.639,85.061,71.369,78.84,76.229,91.347,59.259,87.83,67.368,106.63,110.53,109.37,106.6,121.25,42.234,99.073,90.983,90.784,48.549,90.088
134.38,126.14,92.957,134.98,85.462,89.872,90.943,82.668,112.47,86.709,140.03,139.46,91.76,130.47,86.84,89.702,84.378,119.98,88.676,134.5,132.04,138.44,96.151,104.71,83.474,88.734,116.42,86.096,125.82,131.72,130.64,95.531,109.13,133.2,82.688,102.9,86.871,93.148,116.99,86.072,112.25,89.162,123.13,85.385,130.94,129.43,132.25,112.53,138.18,72.785,110.82,98.71,94.009,85.27,101.74
143.53,140.66,96.173,136.93,93.559,93.912,88.132,85.164,117.08,79.62,137.51,137.68,93.818,139.12,85.366,96.04,90.12,100.47,79.419,138.95,133.23,135.25,79.511,94.47,84.149,79.991,116.8,79.098,124.02,138.05,133.3,85.364,88.724,136.51,94.505,83.342,84.382,86.893,127.44,82.462,133.04,82.74,138.26,77.733,140.64,133.92,141.58,93.611,137.69,92.351,96.003,82.467,87.779,103.09,98.048
110.04,120.96,122.8,119.62,43.549,127.17,113.16,120.84,64.828,119.18,100.58,119.19,129.16,127.16,55.211,128.95,129.3,67.051,120.67,107.76,111.42,101.72,125.72,54.86,128.42,119.76,74.108,125.44,97.031,95.479,108.38,126.43,142.14,107.13,48.559,141.13,125.3,138.26,62.854,137.19,93.22,109.77,80.209,113.08,95.087,100.89,111.09,144.94,106.53,49.925,142.61,128.68,137.21,53.681,138.77
118.68,128.67,113.19,130.01,62.188,107.03,97.892,111.38,80.398,109.26,121.12,124.08,128.78,130.89,51.56,123.44,118.7,71.542,109.9,96.841,115.3,113.76,117.31,57.416,113.97,107.95,75.945,113.37,96.537,98.415,107.76,123.04,132.5,112.84,49.72,132.52,117.18,123.4,69.149,120.71,95.456,109.79,80.857,115.07,99.831,100.27,110.98,133.93,106.57,43.928,140.49,123.02,130.8,51.554,131.98
53.548,78.331,130.08,59.832,31.999,127.2,116.47,130.97,27.336,134.46,47.146,74.67,120.74,64.523,39.894,128.17,130.06,43.031,130.7,56.256,79.566,66.76,122.44,39.325,124.81,118.88,36.617,109.64,78.351,63.863,85.101,115.75,123.65,86.277,37.103,139.6,116.04,125.2,54.415,123.33,73.468,102.68,48.04,116.54,78.344,66.396,79.637,134.57,89.015,44.959,128.77,125.54,134.83,35.885,125.62
78.942,97.182,112.59,92.029,32.885,111.5,104.65,107.55,47.087,114.89,81.121,89.576,120.61,90.834,30.582,116.21,121.01,52.337,119.74,66.221,84.022,75.175,120.95,43.004,121.41,112.52,51.059,117.23,82.492,69.377,81.844,120.58,127.7,73.335,45.694,126.91,127.46,124.86,48.31,124.53,82.304,111.89,52.828,126.05,78.203,63.278,83.175,130.04,79.277,46.61,131.31,126.75,137.1,39.361,128.99
94.621,97.827,146.31,115.84,55.315,150.38,126.7,145.61,72.302,139.47,104.32,114.33,162.18,115.55,64.591,146.98,147.98,70.063,148.78,88.348,103.29,90.799,148.9,60.201,148.53,141.33,69.378,141.27,95.599,86.616,106.45,151.83,152.64,107.43,66.193,148.79,134.79,157.91,70.909,154.18,102.02,148.26,73.983,142.03,100.32,88.02,102.39,157.4,101.9,67.88,153.64,140.24,155.76,61.914,152.06
133.14,127.84,88.973,129.84,81.517,100.43,80.934,81.342,113.99,89.139,140.68,133.99,100.59,132.3,85.594,88.358,95.605,111.06,93.984,140.39,137.32,140.64,87.426,116.53,76.216,79.831,137.27,84.535,136.9,139.53,129.14,94.044,92.488,131.74,103.89,89.7,88.057,91.328,128.39,80.292,128.07,87.225,138.51,84.315,134.09,144.88,132.26,95.01,141.87,101.7,97.727,92.233,98.414,110.82,87.194
105.7,101.35,107.19,110.64,43.225,110.87,96.75,103.69,68.383,96.376,104.9,111.06,118.74,122.51,54.146,116.12,99.164,69.487,101.67,99.883,107.04,102.34,108.06,47.203,110.59,93.685,67.943,102.08,83.606,86.993,98.009,114.96,127.47,97.618,42.462,126.39,117.65,121.39,50.324,116.08,77.672,108.7,61.096,105.26,85.861,79.662,102.68,126.59,89.531,44.113,130.68,125.63,122.82,47.287,122.87
94.489,93.925,105.24,100.35,29.069,102.58,102.94,97.012,42.312,101.33,85.915,90.294,105.74,93.039,28.802,110.67,90.94,50.692,108.8,90.769,92.64,96.518,88.462,48.897,94.193,82.773,62.679,83.943,90.44,89.824,99.557,101.78,108.88,101.99,32.166,106.1,95.602,96.281,61.822,90.5,87.664,81.308,76.827,78.976,95.927,95.301,108.25,104.83,105.38,44.437,115.45,105.52,103.77,42.165,108.6
116.12,119.94,97.892,127.01,55.792,96.131,87.45,91.221,80.477,85.66,117.41,120.29,100.34,123.09,53.225,102.99,92.779,70.361,85.017,117.02,118.96,120.42,84.609,67.199,82.663,78.666,95.351,74.136,109.59,118.81,117.69,96.586,108.63,125.39,54.311,99.591,87.776,88.578,95.993,81.752,107.62,80.209,103.94,75.293,122.42,129.58,128.18,103.04,135.33,69.042,104.04,97.345,88.102,75.289,101.04
75.754,88.544,139.73,79.394,57.605,137.96,130.17,141.76,53.336,138.73,78.212,105.13,152.93,95.133,51.201,139.33,139.22,54.079,139.75,73.05,90.681,77.251,148.85,55.135,148.04,138.4,58.782,137.68,101.49,68.005,90.07,138.12,146.85,81.83,54.271,145.21,139.26,143.23,58.469,151.35,88.072,137.62,63.661,141.3,92.958,70.166,91.122,141.11,82.612,59.127,146.17,144.22,150.71,63.472,145.51
61.124,81.278,103.8,80.514,20.913,103.38,100.46,85.955,28.656,81.08,69.756,75.818,96.972,87.283,22.1,89.68,87.352,42.412,89.445,65.351,83.904,71.625,86.636,22.377,93.521,76.092,35.296,75.498,60.377,65.025,76.969,104.11,109.59,80.747,22.295,102.88,95.349,86.01,39.127,84.769,62.087,82.708,47.609,76.274,74.215,66.434,79.203,114,76.308,22.322,112.5,111.3,98.204,27.856,117.35
52.952,81.227,113.93,72.703,27.201,110.91,101.66,116.56,31.78,107.16,53.074,79.202,110.13,70.363,21.995,114.89,110.63,29.9,111.56,72.117,85.143,76.505,98.727,27.267,104.26,93.237,45.834,93.626,74.737,65.025,84.282,109.35,114.89,84.484,27.596,113.9,100.95,101.39,44.439,105.08,67.753,101.7,55.137,93.527,80.512,68.949,87.92,121.05,83.105,29.972,126.09,109.32,124.53,30.251,123.89
105.48,119.25,105.89,115.97,50.558,113.44,93.026,93.473,68.605,98.674,105.78,109.04,117.28,120.39,48.601,106.74,104.34,70.835,108.23,113.29,116.33,126.32,92.005,70.487,103.2,82.244,85.389,81.952,106.73,112.72,120.32,106.55,114,124.03,60.578,114.31,108.39,101.52,91.998,102.11,98.515,93.601,99.192,87.931,108.43,117.17,117.7,118.88,123.91,44.305,121.69,105.22,109.71,56.469,107.01
148.44,133.98,88.626,121.46,100.94,76.553,72.725,83,132.28,79.579,150.87,142.58,100.18,141.63,96.614,88.682,85.781,115.24,82.807,135.75,134.56,131.62,83.743,101.57,83.487,81.184,118.38,81.561,123.16,139.82,126.52,100.76,106.69,140.26,69.932,109.3,83.452,91.007,111.45,99.116,112.63,95.605,120.31,82.981,125.5,134.2,133.05,108.89,145.11,77.613,112.04,87.091,98.612,94.111,100.99
88.904,96.692,126.74,98.879,32.168,116.55,100.34,108.93,55.151,109.84,88.072,95.331,131.39,108.86,45.305,127.5,107,60.676,115.2,78.164,90.662,85.839,122.99,37.018,118.89,109.72,49.283,113.97,77.608,71.064,87.686,119.23,131.75,84.522,43.97,132.64,116.46,127.61,46.757,123.98,80.212,116.62,59.247,111.29,78.729,70.55,84.517,130.55,81.615,50.878,126.57,123.76,138.88,46.904,133.94
126.79,129.73,66.516,113.7,97.945,81.914,64.176,65.84,114.83,72.162,135.81,136.06,86.386,132.88,94.595,84.805,79.47,110.8,74.633,140.1,132.51,133.47,79.184,106,78.952,76.323,115.91,77.582,126.64,124.42,126.35,79.61,82.515,122.69,81.032,88.354,87.628,81.225,111.96,83.892,112.55,77.858,126.1,78.345,121.96,129.6,126.44,104.2,139.9,76.523,95.745,85.405,92.907,84.902,90.694
131,136.8,85.84,126.63,72.427,79.196,72.496,69.818,94.409,79.798,132.03,123.79,77.813,126.34,85.948,80.174,75.839,112.18,68.155,128.99,128.46,126.61,74.432,95.516,84.955,74.897,98.649,68.235,114.32,124.64,117.44,102.34,91.843,125.39,66.276,96.562,87.941,83.69,86.267,93.482,106.44,81.094,117.1,76.851,116.55,126.64,126.64,111.19,127.81,65.768,108.34,104.45,95.465,72.561,99.485
77.638,95.42,144.84,102.12,52.1,136.45,121.42,133.25,54.885,138.44,84.816,96.255,142.81,94.551,51.737,138.95,141.12,60.968,134.86,84.442,101.94,92.873,123.96,45.934,134.57,108.35,70.606,115.54,84.358,102.74,109.26,129.74,136.68,112.02,53.452,135.92,110.24,117.8,76.224,120.17,96.266,113.49,85.221,109.84,98.261,108.9,112.18,145.33,113.29,49.158,137.44,118,136.23,52.748,137.09
137.52,135.08,98.857,142.57,78.297,100.48,94.407,85.715,96.91,91.317,131.13,134.69,106.48,143.3,73.637,106.46,100.52,99.679,93.644,131.97,129.05,132.21,100.03,84.082,96.609,94.158,106.97,91.465,116.62,128.67,126.55,111.86,119.85,132.64,59.93,123.3,103.59,104.41,93.386,107.5,108.71,88.019,109.64,92.446,118.34,122.18,130.34,123.04,135.39,63.45,129.17,113.56,112.33,79.936,112.64
104.07,119.77,94.448,112.27,51.494,109.85,92.832,90.61,83.718,89.63,112.79,110.15,103.81,117.49,58.437,107.16,102.01,70.492,98.801,102.67,107.81,104.91,92.199,59.341,98.671,84.586,68.028,88.082,92.908,101.94,105.89,105.39,116.91,111.05,49.626,110.91,103.4,99.027,82.724,89.394,86.449,91.164,90.648,84.078,99.462,102.1,103.23,112.27,107.1,44.454,119.17,101.78,101.31,62.657,114.78
133.71,129.73,77.026,123.62,102.3,80.2,73.434,72.625,118.58,74.119,134.7,125.37,88.76,131.99,98.186,80.71,78.592,118.04,82.172,128.11,118.5,127.53,79.606,98.367,80.168,77.171,107.65,82.327,116.69,123.42,123.44,95.915,93.476,128.93,80.679,94.313,92.27,89.163,103.15,82.877,98.994,91.946,111.54,76.918,122.02,124.02,126.72,103.86,129.62,69.607,97.907,91.327,90.068,79.931,100.16
114.4,109.37,112.09,122.14,57.789,107.95,101.27,103.65,85.365,96.656,123.53,120.53,123.68,135.05,59.831,110.44,97.331,79.934,98.011,125.78,123.16,117.78,98.832,86.486,94.332,86.79,94.645,91.723,108.78,136.3,115.62,110.01,113.92,136.1,73.674,109.29,101.24,103.77,105.13,95.826,105.4,92.898,121.01,82.659,113.16,126.1,119.89,109.05,126.72,67.182,124.81,103.35,101.71,68.399,106.36
87.349,102.18,129.69,106.76,56.002,131.77,119.26,125.89,61.362,132.43,98.998,108.36,144.86,115.11,58.493,136.86,128.11,67.485,130.13,80.69,96.501,83.607,135.72,50.875,140.07,115.55,60.226,118.94,86.327,79.116,93.421,125.85,135.04,90.6,65.192,135.87,134.29,146.8,60.843,140.32,85.466,138.99,64.846,134.9,86.265,78.824,93.566,142.87,81.73,60.458,141.6,133.7,133.55,59.176,139.25
142.05,145.31,86.477,144.65,96.591,85.438,70.486,87.191,120.54,79.464,152.55,142.52,97.105,142.62,96.166,92.964,78.126,116.05,79.816,150.6,148.38,139.04,89.253,96.824,85.778,84.806,122.72,76.114,124.9,149.07,144.37,92.362,98.397,141.09,76.773,105.42,90.444,97.698,111.41,80.768,123.27,81.114,126.38,79.429,128.8,142.47,137.63,111.79,147.74,77.704,102.87,96.478,99.959,98.145,87.853
150.43,150.08,114.82,158.82,93.027,106.28,87.553,111.92,123.97,107.81,156.5,155.89,119.99,164.54,103.07,125.89,118.28,129.36,101.55,163.43,150.81,157.44,122.25,127.78,111.26,122.95,139.07,103.86,132.05,161.17,151.93,117.64,131.67,162.33,87.567,128.01,110.39,124.09,122.67,122.2,130.9,113.85,134.23,106.86,135.96,150.12,150.31,134.76,154.81,83.13,136.55,123.03,128.63,94.28,131.26
117.55,106.7,113.19,126.27,55.89,110.93,107.54,97.84,77.591,87.269,107.01,120.36,110.46,118.35,48.835,109.56,102.06,75.776,102.81,106.93,114.37,110.01,94.864,71.849,87.423,90.503,93.473,84.359,100.35,112.46,115.52,108.59,115.79,116.65,50.171,119.11,107.1,103.98,79.071,105.14,92.269,92.299,86.936,86.856,95.368,97.614,108.08,126.14,118.01,47.086,115.83,113.01,111.42,55.163,123.99
127.41,125.29,107.13,130.92,63.528,113.31,94.448,91.148,89.061,98.567,128.47,128.68,103.6,135.74,69.031,105.66,92.735,93.384,102.73,142.56,133.94,135.64,87.974,93.885,81.232,79.451,114.77,84.532,119.17,137.6,135.91,90.607,94.944,134.18,77.598,99.707,86.649,87.647,119.2,92.794,127.4,85.278,130.2,87.295,129.87,138.37,136.95,103.6,136.1,74.238,100.29,96.564,104.84,93.652,96.584
